direction,energy,field,filename,functional,molecule,no_scf_cycles,orbital_threshold,precision,property_threshold,u_norm,u_x,u_y,u_z,walltime
x,-39.10891992,-0.001,ch2-t_pbe_-0001_x.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.232777698,-0.016555201,-1.48E-06,-0.232188247,866.0016
x,-39.10891992,+0.001,ch2-t_pbe_+0001_x.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.232777666,0.016554853,-1.48E-06,-0.23218824,868.2543
non,-39.10891164,0,ch2-t_pbe_Zero_x.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.23218824,-1.74E-07,-1.48E-06,-0.23218824,548.4198
y,-39.10892008,-0.001,ch2-t_pbe_-0001_y.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.232796178,-1.74E-07,-0.016891581,-0.232182547,867.6234
y,-39.10892008,+0.001,ch2-t_pbe_+0001_y.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.232795815,-1.74E-07,0.016888629,-0.232182398,979.7665
non,-39.10891164,0,ch2-t_pbe_Zero_y.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.23218824,-1.74E-07,-1.48E-06,-0.23218824,548.4198
z,-39.10915144,-0.001,ch2-t_pbe_-0001_z.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.247730212,-1.77E-07,-1.48E-06,-0.247730212,868.8525
z,-39.10868739,+0.001,ch2-t_pbe_+0001_z.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.216651587,-1.71E-07,-1.48E-06,-0.216651587,945.7664
non,-39.10891164,0,ch2-t_pbe_Zero_z.out,pbe,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.23218824,-1.74E-07,-1.48E-06,-0.23218824,548.4198
non,-64.60748951,0,ch2bh_pbe_Zero_x.out,pbe,ch2bh,10,0.000316228,1.00E-06,1.00E-07,0.200087464,5.54E-08,1.87E-07,-0.200087464,843.0631
x,-64.60756618,+0.001,ch2bh_pbe_+0001_x.out,pbe,ch2bh,3,0.000316228,1.00E-06,1.00E-07,0.202308825,0.02974594,6.39E-08,-0.200110069,374.6324
x,-64.60756618,-0.001,ch2bh_pbe_-0001_x.out,pbe,ch2bh,3,0.000316228,1.00E-06,1.00E-07,0.202308818,-0.029745897,6.39E-08,-0.200110068,397.5672
non,-64.60748951,0,ch2bh_pbe_Zero_y.out,pbe,ch2bh,10,0.000316228,1.00E-06,1.00E-07,0.200087464,5.54E-08,1.87E-07,-0.200087464,843.0631
y,-64.60756406,+0.001,ch2bh_pbe_+0001_y.out,pbe,ch2bh,3,0.000316228,1.00E-06,1.00E-07,0.201714626,2.15E-08,0.025332667,-0.200117581,416.8247
y,-64.60756406,-0.001,ch2bh_pbe_-0001_y.out,pbe,ch2bh,3,0.000316228,1.00E-06,1.00E-07,0.201714618,2.15E-08,-0.025332563,-0.200117586,406.912
non,-64.60748951,0,ch2bh_pbe_Zero_z.out,pbe,ch2bh,10,0.000316228,1.00E-06,1.00E-07,0.200087464,5.54E-08,1.87E-07,-0.200087464,843.0631
z,-64.60734251,+0.001,ch2bh_pbe_+0001_z.out,pbe,ch2bh,4,0.000316228,1.00E-06,1.00E-07,0.160302561,1.07E-08,2.83E-08,-0.160302561,525.1243
z,-64.60774306,-0.001,ch2bh_pbe_-0001_z.out,pbe,ch2bh,4,0.000316228,1.00E-06,1.00E-07,0.239902815,1.27E-08,3.36E-08,-0.239902815,520.1253
non,-138.9932324,0,ch2f_pbe_Zero_x.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.453745506,0.169984444,0.420702119,-1.55E-06,1888.488
x,-138.9934112,+0.001,ch2f_pbe_+0001_x.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.460688359,0.187455365,0.420825676,-1.64E-06,3429.279
x,-138.9930711,-0.001,ch2f_pbe_-0001_x.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.447301824,0.152526583,0.420493238,-1.49E-06,3068.324
non,-138.9932324,0,ch2f_pbe_Zero_y.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.453745506,0.169984444,0.420702119,-1.55E-06,1888.488
y,-138.9936626,+0.001,ch2f_pbe_+0001_y.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.471348225,0.170157901,0.439562781,-1.38E-06,3053.391
y,-138.9928212,-0.001,ch2f_pbe_-0001_y.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.436177914,0.169822883,0.401760328,-1.73E-06,3051.471
non,-138.9932324,0,ch2f_pbe_Zero_z.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.453745506,0.169984444,0.420702119,-1.55E-06,1888.488
z,-138.993241,+0.001,ch2f_pbe_+0001_z.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.454049027,0.16998274,0.420681028,0.017142326,3367.576
z,-138.993241,-0.001,ch2f_pbe_-0001_z.out,pbe,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.454049533,0.169982584,0.420681516,-0.017145318,3407.256
x,-94.55582852,-0.001,ch2nh_pbe_-0001_x.out,pbe,ch2nh,3,0.000316228,1.00E-06,1.00E-07,0.780613127,-0.539778731,-1.49E-06,0.563911142,434.7692
x,-94.55479419,+0.001,ch2nh_pbe_+0001_x.out,pbe,ch2nh,3,0.000316228,1.00E-06,1.00E-07,0.750147895,-0.494490487,-1.49E-06,0.564093097,408.7032
non,-94.55526123,0,ch2nh_pbe_Zero_x.out,pbe,ch2nh,11,0.000316228,1.00E-06,1.00E-07,0.765117634,-0.517206763,-2.10E-06,0.563828129,855.6558
y,-94.55530878,-0.001,ch2nh_pbe_-0001_y.out,pbe,ch2nh,3,0.000316228,1.00E-06,1.00E-07,0.765416777,-0.51713234,-0.017631411,0.5640267,485.5174
y,-94.55530878,+0.001,ch2nh_pbe_+0001_y.out,pbe,ch2nh,3,0.000316228,1.00E-06,1.00E-07,0.76541668,-0.517132323,0.017628489,0.564026676,450.9481
non,-94.55526123,0,ch2nh_pbe_Zero_y.out,pbe,ch2nh,11,0.000316228,1.00E-06,1.00E-07,0.765117634,-0.517206763,-2.10E-06,0.563828129,855.6558
z,-94.55475059,-0.001,ch2nh_pbe_-0001_z.out,pbe,ch2nh,3,0.000316228,1.00E-06,1.00E-07,0.744617799,-0.517218222,-1.48E-06,0.53566872,459.9184
z,-94.55587851,+0.001,ch2nh_pbe_+0001_z.out,pbe,ch2nh,3,0.000316228,1.00E-06,1.00E-07,0.786168918,-0.517019308,-1.48E-06,0.592243702,409.184
non,-94.55526123,0,ch2nh_pbe_Zero_z.out,pbe,ch2nh,11,0.000316228,1.00E-06,1.00E-07,0.765117634,-0.517206763,-2.10E-06,0.563828129,855.6558
x,-381.0461607,-0.001,ch2ph_pbe_-0001_x.out,pbe,ch2ph,4,0.000316228,1.00E-06,1.00E-07,0.309242207,0.273326224,-1.81E-07,0.144649639,819.0487
non,-381.0464585,0,ch2ph_pbe_Zero_x.out,pbe,ch2ph,11,0.000316228,1.00E-06,1.00E-07,0.354177143,0.324430236,-3.56E-07,0.142079099,1491.8
x,-381.0468092,+0.001,ch2ph_pbe_+0001_x.out,pbe,ch2ph,4,0.000316228,1.00E-06,1.00E-07,0.400669943,0.375649641,-1.80E-07,0.139369116,906.7576
y,-381.0464759,-0.001,ch2ph_pbe_-0001_y.out,pbe,ch2ph,4,0.000316228,1.00E-06,1.00E-07,0.35597227,0.324619991,-0.034174156,0.142021989,914.0227
non,-381.0464585,0,ch2ph_pbe_Zero_y.out,pbe,ch2ph,11,0.000316228,1.00E-06,1.00E-07,0.354177143,0.324430236,-3.56E-07,0.142079099,1491.8
y,-381.0464759,+0.001,ch2ph_pbe_+0001_y.out,pbe,ch2ph,4,0.000316228,1.00E-06,1.00E-07,0.355972207,0.324619965,0.034173808,0.142021974,889.9745
z,-381.0463365,-0.001,ch2ph_pbe_-0001_z.out,pbe,ch2ph,4,0.000316228,1.00E-06,1.00E-07,0.342971687,0.327225479,-1.86E-07,0.102728107,895.013
z,-381.0466206,+0.001,ch2ph_pbe_+0001_z.out,pbe,ch2ph,4,0.000316228,1.00E-06,1.00E-07,0.369517556,0.321976056,-1.87E-07,0.18131366,888.6073
non,-381.0464585,0,ch2ph_pbe_Zero_z.out,pbe,ch2ph,11,0.000316228,1.00E-06,1.00E-07,0.354177143,0.324430236,-3.56E-07,0.142079099,1491.8
x,-39.79285051,+0.001,ch3_pbe_+0001_x.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,0.016994969,0.016994969,-1.47E-10,-5.41E-09,1103.79
non,-39.79284201,0,ch3_pbe_Zero_x.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,6.74E-06,-6.74E-06,-1.60E-07,3.32E-10,682.2171
x,-39.79285052,-0.001,ch3_pbe_-0001_x.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017018436,-0.017018436,-3.18E-10,6.16E-09,1187.331
non,-39.79284201,0,ch3_pbe_Zero_y.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,6.74E-06,-6.74E-06,-1.60E-07,3.32E-10,682.2171
y,-39.79285052,+0.001,ch3_pbe_+0001_y.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017006217,-1.81E-06,0.017006217,-1.16E-08,1240.331
y,-39.79285052,-0.001,ch3_pbe_-0001_y.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017006218,-1.81E-06,-0.017006218,1.21E-08,1251.959
non,-39.79284201,0,ch3_pbe_Zero_z.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,6.74E-06,-6.74E-06,-1.60E-07,3.32E-10,682.2171
z,-39.79285098,+0.001,ch3_pbe_+0001_z.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017930889,-6.76E-06,-1.90E-07,0.017930888,1106.159
z,-39.79285098,-0.001,ch3_pbe_-0001_z.out,pbe,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017930894,-6.72E-06,-1.30E-07,-0.017930892,1196.135
x,-65.85388227,+0.001,ch3bh2_pbe_+0001_x.out,pbe,ch3bh2,4,0.000316228,1.00E-06,1.00E-07,0.290428349,0.065407777,-0.282967222,9.20E-08,572.4715
x,-65.85380376,-0.001,ch3bh2_pbe_-0001_x.out,pbe,ch3bh2,4,0.000316228,1.00E-06,1.00E-07,0.282727931,0.013125598,-0.282423089,7.53E-08,640.5308
non,-65.8538704,0,ch3bh2_pbe_Zero_x.out,pbe,ch3bh2,8,0.000316228,1.00E-06,1.00E-07,0.285178913,0.03917724,-0.282475054,-3.09E-08,621.0092
y,-65.85356492,+0.001,ch3bh2_pbe_+0001_y.out,pbe,ch3bh2,4,0.000316228,1.00E-06,1.00E-07,0.250658604,0.039007341,-0.247604853,8.71E-08,572.2987
y,-65.85413069,-0.001,ch3bh2_pbe_-0001_y.out,pbe,ch3bh2,4,0.000316228,1.00E-06,1.00E-07,0.320624796,0.039561689,-0.318174689,9.38E-08,614.6308
non,-65.8538704,0,ch3bh2_pbe_Zero_y.out,pbe,ch3bh2,8,0.000316228,1.00E-06,1.00E-07,0.285178913,0.03917724,-0.282475054,-3.09E-08,621.0092
z,-65.8538451,+0.001,ch3bh2_pbe_+0001_z.out,pbe,ch3bh2,4,0.000316228,1.00E-06,1.00E-07,0.287010003,0.039283587,-0.282699176,0.030211214,621.6687
z,-65.8538451,-0.001,ch3bh2_pbe_-0001_z.out,pbe,ch3bh2,4,0.000316228,1.00E-06,1.00E-07,0.287009937,0.039283569,-0.282699148,-0.030210882,631.8533
non,-65.8538704,0,ch3bh2_pbe_Zero_z.out,pbe,ch3bh2,8,0.000316228,1.00E-06,1.00E-07,0.285178913,0.03917724,-0.282475054,-3.09E-08,621.0092
x,-499.9102613,-0.001,ch3cl_pbe_-0001_x.out,pbe,ch3cl,2,0.000316228,1.00E-06,1.00E-07,0.716543814,-0.026816022,-1.01E-06,-0.716041855,482.0061
x,-499.9102613,+0.001,ch3cl_pbe_+0001_x.out,pbe,ch3cl,2,0.000316228,1.00E-06,1.00E-07,0.716542331,0.026773311,-1.01E-06,-0.716041969,483.0427
non,-499.9102066,0,ch3cl_pbe_Zero_x.out,pbe,ch3cl,12,0.000316228,1.00E-06,1.00E-07,0.716054666,-1.12E-05,-3.32E-06,-0.716054666,1664.792
y,-499.9102611,-0.001,ch3cl_pbe_-0001_y.out,pbe,ch3cl,2,0.000316228,1.00E-06,1.00E-07,0.716543077,-2.42E-05,-0.026795416,-0.716041888,457.0866
non,-499.9102066,0,ch3cl_pbe_Zero_y.out,pbe,ch3cl,12,0.000316228,1.00E-06,1.00E-07,0.716054666,-1.12E-05,-3.32E-06,-0.716054666,1664.792
y,-499.9102611,+0.001,ch3cl_pbe_+0001_y.out,pbe,ch3cl,2,0.000316228,1.00E-06,1.00E-07,0.716543036,-2.42E-05,0.026793394,-0.716041923,503.3047
z,-499.9109413,-0.001,ch3cl_pbe_-0001_z.out,pbe,ch3cl,4,0.000316228,1.00E-06,1.00E-07,0.753811629,3.26E-07,9.09E-07,-0.753811629,903.1699
non,-499.9102066,0,ch3cl_pbe_Zero_z.out,pbe,ch3cl,12,0.000316228,1.00E-06,1.00E-07,0.716054666,-1.12E-05,-3.32E-06,-0.716054666,1664.792
z,-499.9095093,+0.001,ch3cl_pbe_+0001_z.out,pbe,ch3cl,4,0.000316228,1.00E-06,1.00E-07,0.678074688,3.53E-07,8.66E-07,-0.678074688,916.9993
non,-139.6580745,0,ch3f_pbe_Zero_x.out,pbe,ch3f,11,0.000316228,1.00E-06,1.00E-07,0.644078671,-5.32E-06,-1.11E-05,-0.644078671,1211.399
x,-139.6580287,+0.001,ch3f_pbe_+0001_x.out,pbe,ch3f,3,0.000316228,1.00E-06,1.00E-07,0.644215038,0.017024551,5.06E-05,-0.643990044,534.6631
x,-139.6580287,-0.001,ch3f_pbe_-0001_x.out,pbe,ch3f,3,0.000316228,1.00E-06,1.00E-07,0.644215214,-0.01703086,5.05E-05,-0.643990054,537.9574
non,-139.6580745,0,ch3f_pbe_Zero_y.out,pbe,ch3f,11,0.000316228,1.00E-06,1.00E-07,0.644078671,-5.32E-06,-1.11E-05,-0.644078671,1211.399
y,-139.6580289,+0.001,ch3f_pbe_+0001_y.out,pbe,ch3f,3,0.000316228,1.00E-06,1.00E-07,0.644215219,-3.34E-06,0.017043574,-0.643989725,462.1953
y,-139.6580289,-0.001,ch3f_pbe_-0001_y.out,pbe,ch3f,3,0.000316228,1.00E-06,1.00E-07,0.644215238,-3.31E-06,-0.017017069,-0.643990444,498.6007
non,-139.6580745,0,ch3f_pbe_Zero_z.out,pbe,ch3f,11,0.000316228,1.00E-06,1.00E-07,0.644078671,-5.32E-06,-1.11E-05,-0.644078671,1211.399
z,-139.6573854,+0.001,ch3f_pbe_+0001_z.out,pbe,ch3f,3,0.000316228,1.00E-06,1.00E-07,0.626276233,-3.39E-06,4.91E-05,-0.626276231,463.8701
z,-139.6586735,-0.001,ch3f_pbe_-0001_z.out,pbe,ch3f,3,0.000316228,1.00E-06,1.00E-07,0.661710383,-3.36E-06,4.83E-05,-0.661710382,462.3902
non,-95.7765036,0,ch3nh2_pbe_Zero_x.out,pbe,ch3nh2,9,0.000316228,1.00E-06,1.00E-07,0.518538945,-0.100616827,0.508683489,5.27E-08,842.4366
x,-95.77662206,-0.001,ch3nh2_pbe_-0001_x.out,pbe,ch3nh2,3,0.000316228,1.00E-06,1.00E-07,0.525477918,-0.1286593,0.509483883,4.20E-08,531.6331
x,-95.77642093,+0.001,ch3nh2_pbe_+0001_x.out,pbe,ch3nh2,3,0.000316228,1.00E-06,1.00E-07,0.513109785,-0.072219452,0.508001971,4.28E-08,543.8306
non,-95.7765036,0,ch3nh2_pbe_Zero_y.out,pbe,ch3nh2,9,0.000316228,1.00E-06,1.00E-07,0.518538945,-0.100616827,0.508683489,5.27E-08,842.4366
y,-95.77601125,-0.001,ch3nh2_pbe_-0001_y.out,pbe,ch3nh2,3,0.000316228,1.00E-06,1.00E-07,0.492913621,-0.09964789,0.482736094,4.27E-08,537.7557
y,-95.77702869,+0.001,ch3nh2_pbe_+0001_y.out,pbe,ch3nh2,3,0.000316228,1.00E-06,1.00E-07,0.544152032,-0.101112035,0.534675407,4.34E-08,542.6865
non,-95.7765036,0,ch3nh2_pbe_Zero_z.out,pbe,ch3nh2,9,0.000316228,1.00E-06,1.00E-07,0.518538945,-0.100616827,0.508683489,5.27E-08,842.4366
z,-95.77651927,-0.001,ch3nh2_pbe_-0001_z.out,pbe,ch3nh2,3,0.000316228,1.00E-06,1.00E-07,0.519136206,-0.100374807,0.5087532,-0.024443407,534.6307
z,-95.77651927,+0.001,ch3nh2_pbe_+0001_z.out,pbe,ch3nh2,3,0.000316228,1.00E-06,1.00E-07,0.51913621,-0.100374807,0.508753199,0.024443494,541.1469
non,-114.9697795,0,ch3o_pbe_Zero_x.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.834363043,-1.26E-05,-0.067563981,-0.831622989,2296.24
x,-114.9697891,+0.001,ch3o_pbe_+0001_x.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.834565697,0.019224507,-0.067554372,-0.831604911,4178.508
x,-114.9697892,-0.001,ch3o_pbe_-0001_x.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.8345662,-0.019249495,-0.067554028,-0.831604866,4106.682
non,-114.9697795,0,ch3o_pbe_Zero_y.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.834363043,-1.26E-05,-0.067563981,-0.831622989,2296.24
y,-114.969722,+0.001,ch3o_pbe_+0001_y.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.83278211,-1.32E-05,-0.04720477,-0.831443174,4178.643
y,-114.9698573,-0.001,ch3o_pbe_-0001_y.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.836408239,-1.23E-05,-0.087940643,-0.831772315,4235.356
non,-114.9697795,0,ch3o_pbe_Zero_z.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.834363043,-1.26E-05,-0.067563981,-0.831622989,2296.24
z,-114.9689607,+0.001,ch3o_pbe_+0001_z.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.808220822,-1.25E-05,-0.067405184,-0.805405139,4161.964
z,-114.9706245,-0.001,ch3o_pbe_-0001_z.out,pbe,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.860518115,-1.26E-05,-0.067735914,-0.857848048,4176.759
x,-115.6427802,+0.001,ch3oh_pbe_+0001_x.out,pbe,ch3oh,2,0.000316228,1.00E-06,1.00E-07,0.643967953,0.537191253,0.355134175,-4.51E-07,364.8406
x,-115.6417457,-0.001,ch3oh_pbe_-0001_x.out,pbe,ch3oh,2,0.000316228,1.00E-06,1.00E-07,0.611109263,0.496973046,0.355629474,-4.44E-07,359.6305
non,-115.6422077,0,ch3oh_pbe_Zero_x.out,pbe,ch3oh,9,0.000316228,1.00E-06,1.00E-07,0.62736442,0.516956495,0.355446335,-5.79E-07,801.7158
y,-115.6426194,+0.001,ch3oh_pbe_+0001_y.out,pbe,ch3oh,2,0.000316228,1.00E-06,1.00E-07,0.639612252,0.516833643,0.376811383,-4.47E-07,368.0086
y,-115.6418004,-0.001,ch3oh_pbe_-0001_y.out,pbe,ch3oh,3,0.000316228,1.00E-06,1.00E-07,0.614819546,0.517468895,0.332007556,-3.45E-07,523.9938
non,-115.6422077,0,ch3oh_pbe_Zero_y.out,pbe,ch3oh,9,0.000316228,1.00E-06,1.00E-07,0.62736442,0.516956495,0.355446335,-5.79E-07,801.7158
z,-115.642263,+0.001,ch3oh_pbe_+0001_z.out,pbe,ch3oh,2,0.000316228,1.00E-06,1.00E-07,0.627752888,0.517084599,0.355380012,0.020056221,363.14
z,-115.642263,-0.001,ch3oh_pbe_-0001_z.out,pbe,ch3oh,2,0.000316228,1.00E-06,1.00E-07,0.627752922,0.517084605,0.355380015,-0.020057116,380.6837
non,-115.6422077,0,ch3oh_pbe_Zero_z.out,pbe,ch3oh,9,0.000316228,1.00E-06,1.00E-07,0.62736442,0.516956495,0.355446335,-5.79E-07,801.7158
x,-438.5124297,+0.001,ch3sh_pbe_+0001_x.out,pbe,ch3sh,4,0.000316228,1.00E-06,1.00E-07,0.586408516,-0.426542149,0.391593598,0.092688707,872.2223
non,-438.5128331,0,ch3sh_pbe_Zero_x.out,pbe,ch3sh,10,0.000316228,1.00E-06,1.00E-07,0.619215901,-0.469811344,0.392766778,0.091868881,1156.686
x,-438.5133685,-0.001,ch3sh_pbe_-0001_x.out,pbe,ch3sh,4,0.000316228,1.00E-06,1.00E-07,0.65270612,-0.512243372,0.394046209,0.091430803,763.9772
non,-438.5128331,0,ch3sh_pbe_Zero_y.out,pbe,ch3sh,10,0.000316228,1.00E-06,1.00E-07,0.619215901,-0.469811344,0.392766778,0.091868881,1156.686
y,-438.5132874,+0.001,ch3sh_pbe_+0001_y.out,pbe,ch3sh,4,0.000316228,1.00E-06,1.00E-07,0.642642866,-0.470602806,0.427941165,0.091592643,844.7896
y,-438.5125019,-0.001,ch3sh_pbe_-0001_y.out,pbe,ch3sh,4,0.000316228,1.00E-06,1.00E-07,0.596457242,-0.468182383,0.357780975,0.092516333,893.4911
non,-438.5128331,0,ch3sh_pbe_Zero_z.out,pbe,ch3sh,10,0.000316228,1.00E-06,1.00E-07,0.619215901,-0.469811344,0.392766778,0.091868881,1156.686
z,-438.5129868,+0.001,ch3sh_pbe_+0001_z.out,pbe,ch3sh,4,0.000316228,1.00E-06,1.00E-07,0.624527939,-0.468783,0.392409834,0.127640775,763.2664
z,-438.5128029,-0.001,ch3sh_pbe_-0001_z.out,pbe,ch3sh,4,0.000316228,1.00E-06,1.00E-07,0.615486571,-0.470040446,0.393318038,0.056450141,860.7126
x,-40.46812102,-0.001,ch4_pbe_-0001_x.out,pbe,ch4,3,0.000316228,1.00E-06,1.00E-07,0.017177216,-0.017177216,7.18E-09,1.01E-10,225.273
non,-40.46811265,0,ch4_pbe_Zero_x.out,pbe,ch4,8,0.000316228,1.00E-06,1.00E-07,3.10E-08,2.76E-08,1.43E-08,4.31E-10,483.5029
x,-40.46812102,+0.001,ch4_pbe_+0001_x.out,pbe,ch4,3,0.000316228,1.00E-06,1.00E-07,0.017177243,0.017177243,7.18E-09,1.67E-11,239.1918
non,-40.46811265,0,ch4_pbe_Zero_y.out,pbe,ch4,8,0.000316228,1.00E-06,1.00E-07,3.10E-08,2.76E-08,1.43E-08,4.31E-10,483.5029
y,-40.46812102,-0.001,ch4_pbe_-0001_y.out,pbe,ch4,3,0.000316228,1.00E-06,1.00E-07,0.017177223,1.47E-08,-0.017177223,1.35E-10,256.7901
y,-40.46812102,+0.001,ch4_pbe_+0001_y.out,pbe,ch4,3,0.000316228,1.00E-06,1.00E-07,0.017177236,1.47E-08,0.017177236,-3.42E-11,240.2387
non,-40.46811265,0,ch4_pbe_Zero_z.out,pbe,ch4,8,0.000316228,1.00E-06,1.00E-07,3.10E-08,2.76E-08,1.43E-08,4.31E-10,483.5029
z,-40.46812102,-0.001,ch4_pbe_-0001_z.out,pbe,ch4,3,0.000316228,1.00E-06,1.00E-07,0.017177072,1.48E-08,7.27E-09,-0.017177072,225.1039
z,-40.46812102,+0.001,ch4_pbe_+0001_z.out,pbe,ch4,3,0.000316228,1.00E-06,1.00E-07,0.017177072,1.47E-08,7.09E-09,0.017177072,249.4732
x,-920.0545108,+0.001,cl2_pbe_+0001_x.out,pbe,cl2,2,0.000316228,1.00E-06,1.00E-07,0.025422763,0.025422181,-1.20E-08,-0.000172019,702.0138
x,-920.0545108,-0.001,cl2_pbe_-0001_x.out,pbe,cl2,2,0.000316228,1.00E-06,1.00E-07,0.025422764,-0.025422182,-1.18E-08,-0.000172023,717.1395
non,-920.0544387,0,cl2_pbe_Zero_x.out,pbe,cl2,12,0.000316228,1.00E-06,1.00E-07,5.21E-07,1.20E-11,-4.89E-09,-5.21E-07,2564.75
y,-920.05451,+0.001,cl2_pbe_+0001_y.out,pbe,cl2,2,0.000316228,1.00E-06,1.00E-07,0.025422749,-3.55E-10,0.025422167,-0.000171943,698.4841
y,-920.05451,-0.001,cl2_pbe_-0001_y.out,pbe,cl2,2,0.000316228,1.00E-06,1.00E-07,0.025422773,-1.88E-10,-0.025422191,-0.000172098,710.9681
non,-920.0544387,0,cl2_pbe_Zero_y.out,pbe,cl2,12,0.000316228,1.00E-06,1.00E-07,5.21E-07,1.20E-11,-4.89E-09,-5.21E-07,2564.75
z,-920.0544652,+0.001,cl2_pbe_+0001_z.out,pbe,cl2,5,0.000316228,1.00E-06,1.00E-07,0.042765474,3.83E-10,1.46E-08,0.042765474,1576.665
z,-920.0544651,-0.001,cl2_pbe_-0001_z.out,pbe,cl2,5,0.000316228,1.00E-06,1.00E-07,0.042739154,-7.20E-10,-2.69E-08,-0.042739154,1586.007
non,-920.0544387,0,cl2_pbe_Zero_z.out,pbe,cl2,12,0.000316228,1.00E-06,1.00E-07,5.21E-07,1.20E-11,-4.89E-09,-5.21E-07,2564.75
x,-552.7983146,-0.001,clcn_pbe_-0001_x.out,pbe,clcn,2,0.000316228,1.00E-06,1.00E-07,1.162258479,-0.022936944,-6.10E-06,1.162032129,596.6837
x,-552.7983146,+0.001,clcn_pbe_+0001_x.out,pbe,clcn,2,0.000316228,1.00E-06,1.00E-07,1.162258477,0.022936606,-6.09E-06,1.162032133,526.2361
non,-552.7985399,0,clcn_pbe_Zero_x.out,pbe,clcn,14,0.000316228,1.00E-06,1.00E-07,1.161862351,-2.16E-07,-7.76E-06,1.161862351,2399.47
y,-552.7983146,-0.001,clcn_pbe_-0001_y.out,pbe,clcn,2,0.000316228,1.00E-06,1.00E-07,1.162258539,-1.74E-07,-0.022943077,1.162032067,574.9641
y,-552.7983146,+0.001,clcn_pbe_+0001_y.out,pbe,clcn,2,0.000316228,1.00E-06,1.00E-07,1.162258449,-1.64E-07,0.022930885,1.162032219,561.2036
non,-552.7985399,0,clcn_pbe_Zero_y.out,pbe,clcn,14,0.000316228,1.00E-06,1.00E-07,1.161862351,-2.16E-07,-7.76E-06,1.161862351,2399.47
z,-552.797413,-0.001,clcn_pbe_-0001_z.out,pbe,clcn,4,0.000316228,1.00E-06,1.00E-07,1.115781294,-1.02E-07,-3.70E-06,1.115781294,1079.679
z,-552.7997369,+0.001,clcn_pbe_+0001_z.out,pbe,clcn,4,0.000316228,1.00E-06,1.00E-07,1.208943882,-8.25E-08,-2.98E-06,1.208943882,1128.581
non,-552.7985399,0,clcn_pbe_Zero_z.out,pbe,clcn,14,0.000316228,1.00E-06,1.00E-07,1.161862351,-2.16E-07,-7.76E-06,1.161862351,2399.47
non,-559.7663381,0,clf_pbe_Zero_x.out,pbe,clf,14,0.000316228,1.00E-06,1.00E-07,0.283181893,5.67E-06,7.46E-05,0.283181883,2910.379
x,-559.7663954,+0.001,clf_pbe_+0001_x.out,pbe,clf,2,0.000316228,1.00E-06,1.00E-07,0.283571793,0.016644668,6.04E-05,0.283082874,438.8063
x,-559.7663954,-0.001,clf_pbe_-0001_x.out,pbe,clf,2,0.000316228,1.00E-06,1.00E-07,0.283571264,-0.016635572,6.04E-05,0.283082878,458.06
non,-559.7663381,0,clf_pbe_Zero_y.out,pbe,clf,14,0.000316228,1.00E-06,1.00E-07,0.283181893,5.67E-06,7.46E-05,0.283181883,2910.379
y,-559.7663955,+0.001,clf_pbe_+0001_y.out,pbe,clf,2,0.000316228,1.00E-06,1.00E-07,0.28357441,4.55E-06,0.016700511,0.283082212,407.3195
